"CountyName","RegionName","PrecinctName","Black.AA","White","Asian","Hispanic","Native.American","Multiple","Other","Unknown","DemPct","RepPct","NonPct","DemVotes","RepVotes","NonVotes"
"FAIRFIELD","Midlands","WOODWARD",102,29,0,1,0,0,0,0,0.8406,0.1594,0,58,11,0
"FAIRFIELD","Midlands","DUTCHMANS CREEK",179,1162,11,7,5,0,3,0,0.2714,0.7286,0,200,537,0
"FLORENCE","Peedee","BACK SWAMP",126,417,1,4,5,0,3,0,0.3273,0.6682,0.0045,72,147,1
"FLORENCE","Peedee","BROOKGREEN",443,136,7,2,4,3,0,1,0.7639,0.2361,0,220,68,0
"FLORENCE","Peedee","CARTERSVILLE",356,404,3,1,1,1,1,0,0.4053,0.592,0.0027,152,222,1
"FLORENCE","Peedee","CLAUSSEN",585,1326,9,3,3,0,4,1,0.3575,0.6425,0,316,568,0
"FLORENCE","Peedee","COLES CROSSROADS",870,1661,35,31,3,2,15,2,0.4268,0.5714,0.0018,472,632,2
"FLORENCE","Peedee","COWARDS NO. 1",220,548,0,5,1,0,1,0,0.3081,0.6919,0,110,247,0
"FLORENCE","Peedee","COWARDS NO. 2",165,633,0,8,1,0,1,0,0.2601,0.7399,0,90,256,0
"FLORENCE","Peedee","DELMAE NO. 1",990,1249,75,28,5,5,16,4,0.5713,0.4288,0,457,343,0
"FLORENCE","Peedee","DELMAE NO. 2",219,1535,62,17,3,1,16,1,0.2891,0.7109,0,253,622,0
"FLORENCE","Peedee","EBENEZER NO. 1",532,2782,82,55,6,7,11,1,0.3099,0.6864,0.0037,508,1125,6
"FLORENCE","Peedee","EBENEZER NO. 2",698,1630,36,24,4,0,12,0,0.4199,0.5783,0.0018,464,639,2
"FLORENCE","Peedee","EBENEZER NO. 3",214,988,35,5,6,0,3,1,0.2983,0.7017,0,176,414,0
"FLORENCE","Peedee","EFFINGHAM",130,637,1,8,1,0,2,0,0.2243,0.7757,0,72,249,0
"FLORENCE","Peedee","ELIM-GLENWOOD",396,1073,4,5,4,1,2,2,0.261,0.7362,0.0028,189,533,2
"FLORENCE","Peedee","EVERGREEN",215,718,1,13,3,1,0,0,0.2886,0.7114,0,142,350,0
"FLORENCE","Peedee","FLORENCE WARD 1",1195,35,0,1,2,0,2,0,0.9593,0.0407,0,448,19,0
"FLORENCE","Peedee","FLORENCE WARD 2",1169,144,3,2,2,0,4,1,0.9537,0.0463,0,371,18,0
"FLORENCE","Peedee","FLORENCE WARD 3",1363,21,0,1,4,2,3,0,0.9913,0.0087,0,456,4,0
"FLORENCE","Peedee","FLORENCE WARD 4",270,487,8,12,4,1,11,0,0.5233,0.469,0.0078,135,121,2
"FLORENCE","Peedee","FLORENCE WARD 5",555,405,2,13,3,1,7,1,0.6464,0.3536,0,234,128,0
"FLORENCE","Peedee","FLORENCE WARD 6",75,622,2,5,3,0,2,0,0.3652,0.6348,0,126,219,0
"FLORENCE","Peedee","FLORENCE WARD 7",400,1314,19,18,3,0,7,0,0.3616,0.6347,0.0037,294,516,3
"FLORENCE","Peedee","FLORENCE WARD 8",138,1654,16,16,2,2,4,1,0.2717,0.7283,0,232,622,0
"FLORENCE","Peedee","FLORENCE WARD 9",1553,8,1,2,0,0,1,0,0.9909,0.0091,0,546,5,0
"FLORENCE","Peedee","FLORENCE WARD 10",663,20,0,1,0,0,1,0,0.9817,0.0138,0.0046,214,3,1
"FLORENCE","Peedee","FLORENCE WARD 11",279,588,5,8,0,0,8,0,0.4412,0.5561,0.0027,165,208,1
"FLORENCE","Peedee","FLORENCE WARD 12",417,1821,37,19,7,2,10,2,0.3003,0.6986,0.0011,276,642,1
"FLORENCE","Peedee","FLORENCE WARD 14",427,1550,27,12,3,1,6,0,0.3426,0.6574,0,272,522,0
"FLORENCE","Peedee","FLORENCE WARD 15",338,75,2,0,0,0,3,0,0.7279,0.2721,0,107,40,0
"FLORENCE","Peedee","FRIENDFIELD",63,378,0,1,0,0,2,0,0.1369,0.8631,0,33,208,0
"FLORENCE","Peedee","GILBERT",1600,323,8,19,2,1,9,2,0.858,0.142,0,598,99,0
"FLORENCE","Peedee","GREENWOOD",855,1096,14,19,6,4,18,1,0.5266,0.4709,0.0025,425,380,2
"FLORENCE","Peedee","HANNAH",41,541,0,4,0,0,0,0,0.1258,0.8742,0,41,285,0
"FLORENCE","Peedee","HIGH HILL",112,346,1,0,0,0,0,0,0.2489,0.7511,0,55,166,0
"FLORENCE","Peedee","JOHNSONVILLE",510,1322,4,10,6,0,7,0,0.2989,0.7011,0,220,516,0
"FLORENCE","Peedee","KINGSBURG-STONE",521,405,1,2,2,0,2,0,0.5711,0.4289,0,237,178,0
"FLORENCE","Peedee","LAKE CITY NO. 1",1047,315,4,5,1,1,3,0,0.7529,0.2471,0,396,130,0
"FLORENCE","Peedee","LAKE CITY NO. 2",348,737,3,4,3,3,7,3,0.4116,0.5863,0.0021,198,282,1
"FLORENCE","Peedee","LAKE CITY NO. 3",874,549,7,10,2,1,11,0,0.6229,0.3752,0.0019,332,200,1
"FLORENCE","Peedee","LAKE CITY NO. 4",1768,74,1,1,0,0,2,0,0.9425,0.0575,0,541,33,0
"FLORENCE","Peedee","LEO",123,187,0,2,3,0,4,0,0.3803,0.6197,0,54,88,0
"FLORENCE","Peedee","MARS BLUFF NO. 1",883,1249,8,11,4,2,5,0,0.491,0.509,0,437,453,0
"FLORENCE","Peedee","MARS BLUFF NO. 2",335,1032,21,10,5,1,10,0,0.3568,0.6432,0,233,420,0
"FLORENCE","Peedee","MCALLISTER MILL",205,419,1,6,2,0,2,0,0.2907,0.7061,0.0032,91,221,1
"FLORENCE","Peedee","MILL BRANCH",383,195,1,5,0,0,2,0,0.6753,0.3247,0,183,88,0
"FLORENCE","Peedee","OAK GROVE-SARDIS",120,791,2,3,1,0,1,1,0.1618,0.8382,0,78,404,0
"FLORENCE","Peedee","OLANTA",528,709,4,3,0,0,1,0,0.4419,0.5565,0.0016,270,340,1
"FLORENCE","Peedee","PAMPLICO NO. 1",251,745,2,3,0,1,3,0,0.2939,0.7061,0,139,334,0
"FLORENCE","Peedee","PAMPLICO NO. 2",437,197,0,3,1,0,2,0,0.7206,0.2794,0,196,76,0
"FLORENCE","Peedee","PROSPECT",12,308,0,0,0,0,0,0,0.0828,0.9172,0,13,144,0
"FLORENCE","Peedee","QUINBY",633,290,1,2,5,0,1,0,0.7535,0.2442,0.0023,324,105,1
"FLORENCE","Peedee","SALEM",38,381,0,4,0,0,1,1,0.1181,0.8819,0,28,209,0
"FLORENCE","Peedee","SAVANNAH GROVE",1761,2049,31,24,9,7,14,4,0.534,0.4646,0.0013,793,690,2
"FLORENCE","Peedee","SCRANTON",369,444,0,3,4,0,0,0,0.4216,0.5784,0,156,214,0
"FLORENCE","Peedee","SOUTH FLORENCE WARD 1",906,1848,53,38,4,2,11,0,0.4812,0.5188,0,435,469,0
"FLORENCE","Peedee","SOUTH FLORENCE WARD 2",1523,407,0,30,2,3,9,0,0.7871,0.2129,0,562,152,0
"FLORENCE","Peedee","SPAULDING",1075,52,0,3,1,1,1,0,0.9591,0.0409,0,446,19,0
"FLORENCE","Peedee","TANS BAY",683,1002,8,12,2,0,6,1,0.4482,0.5504,0.0014,316,388,1
"FLORENCE","Peedee","TIMMONSVILLE 1",1217,261,3,4,3,0,5,0,0.8084,0.1916,0,464,110,0
"FLORENCE","Peedee","TIMMONSVILLE 2",525,611,1,18,2,0,1,0,0.4865,0.5135,0,234,247,0
"FLORENCE","Peedee","VOX",115,420,0,0,4,0,1,0,0.2414,0.7586,0,63,198,0
"FLORENCE","Peedee","WEST FLORENCE WARD 1",585,2063,88,59,11,5,18,3,0.3724,0.6276,0,426,718,0
"FLORENCE","Peedee","WEST FLORENCE WARD 2",242,1128,42,10,6,0,11,2,0.3343,0.6642,0.0015,229,455,1
"GEORGETOWN","LowCountry","ANDREWS",963,416,3,8,1,0,5,1,0.685,0.3136,0.0014,474,217,1
"GEORGETOWN","LowCountry","ANDREWS OUTSIDE",524,409,0,3,0,1,1,0,0.5803,0.4197,0,242,175,0
"GEORGETOWN","LowCountry","BETHEL",58,732,1,0,1,1,5,0,0.1235,0.8765,0,50,355,0
"GEORGETOWN","LowCountry","BLACK RIVER",129,1221,6,5,0,1,1,1,0.2813,0.7188,0,189,483,0
"GEORGETOWN","LowCountry","BROWN'S FERRY",1263,335,0,1,1,0,0,1,0.8241,0.1759,0,670,143,0
"GEORGETOWN","LowCountry","CARVER'S BAY",42,131,2,0,0,0,0,0,0.2,0.8,0,20,80,0
"GEORGETOWN","LowCountry","LAMBERT TOWN",65,359,1,0,1,0,0,0,0.2099,0.7901,0,51,192,0
"GEORGETOWN","LowCountry","CHOPPEE",580,265,2,1,1,0,4,1,0.7566,0.2434,0,314,101,0
"GEORGETOWN","LowCountry","DREAM KEEPERS",908,28,0,2,0,0,6,0,0.9728,0.0272,0,357,10,0
"GEORGETOWN","LowCountry","FOLLY GROVE",189,548,0,3,1,0,1,0,0.2442,0.7558,0,105,325,0
"GEORGETOWN","LowCountry","GEORGETOWN NO. 1",259,639,3,3,0,0,1,0,0.4179,0.5821,0,173,241,0
"GEORGETOWN","LowCountry","GEORGETOWN NO. 3",1159,135,4,7,2,0,4,0,0.8657,0.1318,0.0025,348,53,1
"GEORGETOWN","LowCountry","GEORGETOWN NO. 4",124,360,3,5,2,0,4,0,0.3877,0.6079,0.0044,88,138,1
"GEORGETOWN","LowCountry","GEORGETOWN NO. 5",415,923,10,21,2,2,1,2,0.404,0.596,0,282,416,0
"GEORGETOWN","LowCountry","PEE DEE",387,116,0,0,0,0,0,0,0.7745,0.2255,0,213,62,0
"GEORGETOWN","LowCountry","KENSINGTON",121,841,10,17,1,1,2,0,0.2849,0.7151,0,143,359,0
"GEORGETOWN","LowCountry","MURRELL'S INLET NO. 1",52,2837,17,22,2,0,5,3,0.2889,0.7105,6e-04,479,1178,1
"GEORGETOWN","LowCountry","MURRELL'S INLET NO. 2",220,1727,11,13,3,1,4,1,0.3126,0.6864,0.001,327,718,1
"GEORGETOWN","LowCountry","MURRELL'S INLET NO. 3",65,737,1,3,0,0,2,0,0.3492,0.6499,9e-04,410,763,1
"GEORGETOWN","LowCountry","MURRELL'S INLET NO. 4",5,1396,1,3,2,0,2,1,0.2332,0.7668,0,177,582,0
"GEORGETOWN","LowCountry","MYERSVILLE",378,42,0,0,0,0,0,0,0.9034,0.0966,0,215,23,0
"GEORGETOWN","LowCountry","PAWLEY'S ISLAND NO. 1",70,2801,6,11,1,3,6,2,0.345,0.6536,0.0014,501,949,2
"GEORGETOWN","LowCountry","PAWLEY'S ISLAND NO. 2",594,2402,6,20,2,1,11,1,0.4557,0.5428,0.0016,586,698,2
"GEORGETOWN","LowCountry","PAWLEY'S ISLAND NO. 3",96,2131,4,7,0,5,8,1,0.2872,0.7128,0,114,283,0
"GEORGETOWN","LowCountry","PAWLEY'S ISLAND NO. 4",55,2467,4,16,4,2,2,1,0.2916,0.7084,0,345,838,0
"GEORGETOWN","LowCountry","PAWLEY'S ISLAND NO. 5",40,2770,13,11,5,1,9,0,0.2901,0.7091,8e-04,376,919,1
"GEORGETOWN","LowCountry","PENNY ROYAL",140,274,2,11,0,0,0,0,0.3699,0.6301,0,81,138,0
"GEORGETOWN","LowCountry","PLANTERSVILLE",440,193,2,1,1,0,0,0,0.7414,0.2586,0,238,83,0
"GEORGETOWN","LowCountry","PLEASANT HILL",309,517,0,1,2,0,1,0,0.3775,0.6225,0,154,254,0
"GEORGETOWN","LowCountry","POTATO BED FERRY",208,360,0,4,1,2,1,0,0.433,0.5607,0.0062,139,180,2
"GEORGETOWN","LowCountry","SAMPIT",722,174,1,3,0,0,2,0,0.8209,0.1791,0,353,77,0
"GEORGETOWN","LowCountry","SANTEE",858,199,0,7,2,0,5,0,0.8384,0.1616,0,415,80,0
"GEORGETOWN","LowCountry","SPRING GULLY",827,711,0,8,3,1,6,0,0.5421,0.4579,0,354,299,0
"GEORGETOWN","LowCountry","WINYAH BAY",134,676,2,6,2,1,0,0,0.3025,0.695,0.0025,121,278,1
"GREENVILLE","Upstate","GREENVILLE 1",68,1474,18,16,1,4,6,0,0.4231,0.5769,0,396,540,0
"GREENVILLE","Upstate","GREENVILLE 3",77,2116,19,21,6,3,7,1,0.5437,0.454,0.0023,709,592,3
"GREENVILLE","Upstate","GREENVILLE 4",919,1403,12,54,4,9,11,1,0.7362,0.2611,0.0028,798,283,3
"GREENVILLE","Upstate","GREENVILLE 5",518,2128,34,50,2,13,13,4,0.6771,0.3214,0.0016,868,412,2
"GREENVILLE","Upstate","GREENVILLE 6",346,140,2,34,1,1,0,1,0.8235,0.1765,0,154,33,0
"GREENVILLE","Upstate","GREENVILLE 7",1039,740,7,53,0,18,8,4,0.7905,0.2057,0.0037,634,165,3
"GREENVILLE","Upstate","GREENVILLE 8",1236,1289,20,33,4,12,14,4,0.7641,0.2331,0.0028,826,252,3
"GREENVILLE","Upstate","GREENVILLE 10",485,2014,29,36,1,7,9,3,0.6139,0.3844,0.0017,714,447,2
"GREENVILLE","Upstate","GREENVILLE 14",1405,164,3,12,2,6,7,1,0.9392,0.0592,0.0016,587,37,1
"GREENVILLE","Upstate","GREENVILLE 16",44,1875,10,16,0,3,4,2,0.4926,0.5042,0.0032,468,479,3
"GREENVILLE","Upstate","GREENVILLE 17",100,1538,11,10,5,0,3,0,0.4668,0.5277,0.0055,422,477,5
"GREENVILLE","Upstate","GREENVILLE 18",12,1355,6,7,1,1,4,0,0.4354,0.5611,0.0035,374,482,3
"GREENVILLE","Upstate","GREENVILLE 19",1589,521,10,19,2,8,4,1,0.8205,0.1784,0.0011,768,167,1
"GREENVILLE","Upstate","GREENVILLE 20",48,1145,5,6,0,3,3,0,0.443,0.5556,0.0014,311,390,1
"GREENVILLE","Upstate","GREENVILLE 21",38,1421,12,17,3,6,7,3,0.5326,0.4632,0.0042,384,334,3
"GREENVILLE","Upstate","GREENVILLE 22",115,2056,22,22,1,7,3,4,0.4196,0.5788,0.0016,530,731,2
"GREENVILLE","Upstate","GREENVILLE 23",58,1850,19,10,0,4,2,1,0.3475,0.6507,0.0018,384,719,2
"GREENVILLE","Upstate","GREENVILLE 24",600,2967,65,137,4,32,13,7,0.529,0.4655,0.0055,858,755,9
"GREENVILLE","Upstate","GREENVILLE 25",462,1252,48,131,7,16,20,4,0.5327,0.4632,0.0041,391,340,3
"GREENVILLE","Upstate","GREENVILLE 26",614,936,21,50,3,3,9,1,0.6491,0.347,0.0039,505,270,3
"GREENVILLE","Upstate","GREENVILLE 27",26,1091,22,16,0,5,9,4,0.2409,0.7525,0.0066,145,453,4
"GREENVILLE","Upstate","GREENVILLE 28",315,739,9,52,1,3,5,0,0.5365,0.4589,0.0046,235,201,2
"GREENVILLE","Upstate","GREENVILLE 29",1086,607,17,41,0,7,5,3,0.7772,0.22,0.0028,551,156,2
"GREENVILLE","Upstate","AIKEN",417,466,4,79,2,2,2,1,0.624,0.3708,0.0052,239,142,2
"GREENVILLE","Upstate","ALTAMONT FOREST",26,1183,5,15,2,4,4,2,0.2766,0.7193,0.0041,203,528,3
"GREENVILLE","Upstate","ASHETON LAKES",117,2677,151,48,4,7,25,2,0.3045,0.6943,0.0012,492,1122,2
"GREENVILLE","Upstate","AVON",121,1314,30,87,4,4,6,2,0.3392,0.6548,0.0059,287,554,5
"GREENVILLE","Upstate","BELLE MEADE",1443,172,8,20,1,13,10,1,0.9497,0.0503,0,679,36,0
"GREENVILLE","Upstate","BELLS CROSSING",229,2410,63,88,4,10,10,1,0.3608,0.6359,0.0034,535,943,5
"GREENVILLE","Upstate","BELMONT",554,305,6,17,2,5,5,0,0.7054,0.2946,0,273,114,0
"GREENVILLE","Upstate","BEREA",404,728,27,117,4,7,8,0,0.4746,0.5254,0,271,300,0
"GREENVILLE","Upstate","BOILING SPRINGS",110,1855,55,46,5,5,12,3,0.377,0.6213,0.0017,443,730,2
"GREENVILLE","Upstate","BOTANY WOODS",149,1352,62,91,2,10,7,2,0.4002,0.5974,0.0024,333,497,2
"GREENVILLE","Upstate","BROOKGLENN",212,932,21,36,1,4,11,0,0.3866,0.6134,0,237,376,0
"GREENVILLE","Upstate","CANEBRAKE",109,2418,192,41,5,8,21,4,0.351,0.6431,0.0059,537,984,9
"GREENVILLE","Upstate","CAROLINA",918,358,4,65,4,5,10,1,0.7834,0.2166,0,434,120,0
"GREENVILLE","Upstate","CHESTNUT HILLS",508,1086,12,51,5,11,7,2,0.554,0.4446,0.0014,400,321,1
"GREENVILLE","Upstate","CIRCLE CREEK",251,2294,70,75,4,9,13,5,0.3451,0.6542,7e-04,518,982,1
"GREENVILLE","Upstate","CLEAR CREEK",106,1441,10,20,2,6,4,0,0.2147,0.7853,0,187,684,0
"GREENVILLE","Upstate","CONESTEE",628,1354,27,130,1,10,12,3,0.53,0.4681,0.0019,565,499,2
"GREENVILLE","Upstate","DARBY RIDGE",85,2322,10,47,3,9,8,0,0.2173,0.7812,0.0015,287,1032,2
"GREENVILLE","Upstate","DEL NORTE",348,1824,41,82,1,5,9,0,0.4302,0.5671,0.0028,465,613,3
"GREENVILLE","Upstate","DEVENGER",31,1768,28,20,0,5,8,0,0.3267,0.6714,0.0019,346,711,2
"GREENVILLE","Upstate","DONALDSON",608,289,5,17,0,5,2,1,0.7635,0.2365,0,339,105,0
"GREENVILLE","Upstate","DOVE TREE",156,1599,29,47,3,10,17,1,0.3868,0.6132,0,388,615,0
"GREENVILLE","Upstate","DUNKLIN",128,1940,1,16,5,5,3,0,0.166,0.8311,0.0029,174,871,3
"GREENVILLE","Upstate","EASTSIDE",198,1866,52,106,4,8,14,3,0.3502,0.6489,9e-04,394,730,1
"GREENVILLE","Upstate","EBENEZER",65,1926,13,25,2,2,4,0,0.2184,0.7788,0.0028,237,845,3
"GREENVILLE","Upstate","EDWARDS FOREST",218,1784,35,84,5,5,10,0,0.3181,0.68,0.0019,341,729,2
"GREENVILLE","Upstate","ENOREE",306,2252,55,118,7,9,9,3,0.4106,0.5894,0,574,824,0
"GREENVILLE","Upstate","FEASTER",242,817,23,26,2,2,3,1,0.4562,0.542,0.0018,250,297,1
"GREENVILLE","Upstate","FORK SHOALS",87,1581,6,51,0,7,4,0,0.1746,0.8233,0.0021,169,797,2
"GREENVILLE","Upstate","FOUNTAIN INN 1",894,1987,12,92,6,8,8,0,0.4985,0.4991,0.0025,811,812,4
"GREENVILLE","Upstate","FOUNTAIN INN 2",282,964,7,28,3,5,4,0,0.3754,0.6231,0.0016,241,400,1
"GREENVILLE","Upstate","FURMAN",192,2333,37,47,1,14,8,5,0.3879,0.6115,7e-04,562,886,1
"GREENVILLE","Upstate","GOWENSVILLE",5,1826,2,5,0,2,6,1,0.2271,0.7692,0.0037,248,840,4
"GREENVILLE","Upstate","GROVE",726,823,6,36,3,7,4,2,0.6131,0.3853,0.0016,393,247,1
"GREENVILLE","Upstate","JENNINGS MILL",11,1651,6,8,0,0,4,0,0.2672,0.7317,0.0011,245,671,1
"GREENVILLE","Upstate","LAKEVIEW",582,1530,15,114,3,18,7,3,0.5502,0.4478,0.0021,532,433,2
"GREENVILLE","Upstate","LAUREL RIDGE",386,1709,21,53,1,5,12,0,0.3282,0.671,9e-04,383,783,1
"GREENVILLE","Upstate","LEAWOOD",611,1553,38,66,5,9,6,2,0.4142,0.5807,0.0051,408,572,5
"GREENVILLE","Upstate","MAPLE CREEK",290,1447,4,105,4,11,7,0,0.3477,0.6523,0,314,589,0
"GREENVILLE","Upstate","MARIDELL",152,1539,4,17,1,6,5,0,0.2341,0.7659,0,221,723,0
"GREENVILLE","Upstate","MAULDIN 1",461,1308,20,80,3,10,15,2,0.4872,0.5118,0.0011,456,479,1
"GREENVILLE","Upstate","MAULDIN 2",485,2868,79,147,2,19,20,6,0.4466,0.5528,6e-04,782,968,1
"GREENVILLE","Upstate","MAULDIN 3",904,1271,32,166,4,14,11,1,0.6039,0.3944,0.0018,689,450,2
"GREENVILLE","Upstate","MAULDIN 4",715,2192,32,109,6,14,9,0,0.4368,0.5611,0.0021,636,817,3
"GREENVILLE","Upstate","MAULDIN 5",602,2165,72,115,8,14,30,5,0.5135,0.4849,0.0016,648,612,2
"GREENVILLE","Upstate","MAULDIN 6",443,1526,38,76,1,9,18,1,0.4712,0.5271,0.0018,531,594,2
"GREENVILLE","Upstate","MAULDIN 7",148,1423,121,59,1,6,12,2,0.4345,0.5613,0.0042,411,531,4
"GREENVILLE","Upstate","MISSION",125,2027,35,39,2,7,13,2,0.3679,0.629,0.0031,479,819,4
"GREENVILLE","Upstate","MONAVIEW",491,1233,13,193,2,8,4,4,0.4889,0.5084,0.0028,351,365,2
"GREENVILLE","Upstate","MOUNTAIN CREEK",42,2109,10,15,0,4,8,1,0.2498,0.747,0.0032,312,933,4
